,isabl_patient_id,isabl_sample_id,isabl_aliquot_id,isabl_pk,isabl_application,isabl_version,technique_category,technique_method,technique_name,sample_category,num_targets,version,result_type,result_filepath
1229,184-hTERT,SA906aX40,184-hTERT_SA906aX40_A96183C_L2,8749,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,reads,/juno/work/shah/isabl_data_lake/analyses/87/49/8749/results/A96183C_reads.csv.gz
1230,184-hTERT,SA906aX40,184-hTERT_SA906aX40_A96183C_L2,8749,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,params,/juno/work/shah/isabl_data_lake/analyses/87/49/8749/results/A96183C_params.csv.gz
1231,184-hTERT,SA906aX40,184-hTERT_SA906aX40_A96183C_L2,8749,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/87/49/8749/results/metadata.yaml
1232,184-hTERT,SA906aX40,184-hTERT_SA906aX40_A96183C_L2,8749,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segments,/juno/work/shah/isabl_data_lake/analyses/87/49/8749/results/A96183C_segments.csv.gz
1233,184-hTERT,SA906aX40,184-hTERT_SA906aX40_A96183C_L2,8749,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/87/49/8749/head_job.err
1234,184-hTERT,SA906aX40,184-hTERT_SA906aX40_A96183C_L2,8749,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/87/49/8749/head_job.log
1235,184-hTERT,SA906aX40,184-hTERT_SA906aX40_A96183C_L2,8749,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_data,/juno/work/shah/isabl_data_lake/analyses/87/49/8749/results/A96183C_hmmcopy_data.tar.gz
1236,184-hTERT,SA906aX40,184-hTERT_SA906aX40_A96183C_L2,8749,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,igv_segments,/juno/work/shah/isabl_data_lake/analyses/87/49/8749/results/A96183C_igv_segments.seg
1237,184-hTERT,SA906aX40,184-hTERT_SA906aX40_A96183C_L2,8749,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec,/juno/work/shah/isabl_data_lake/analyses/87/49/8749/results/A96183C_heatmap_by_ec.pdf
1238,184-hTERT,SA906aX40,184-hTERT_SA906aX40_A96183C_L2,8749,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/87/49/8749/head_job.sh
1239,184-hTERT,SA906aX40,184-hTERT_SA906aX40_A96183C_L2,8749,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,kernel_density,/juno/work/shah/isabl_data_lake/analyses/87/49/8749/results/A96183C_kernel_density.pdf
1240,184-hTERT,SA906aX40,184-hTERT_SA906aX40_A96183C_L2,8749,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,results_metadata,/juno/work/shah/isabl_data_lake/analyses/87/49/8749/results/metadata.yaml
1241,184-hTERT,SA906aX40,184-hTERT_SA906aX40_A96183C_L2,8749,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_metrics_csv,/juno/work/shah/isabl_data_lake/analyses/87/49/8749/results/A96183C_hmmcopy_metrics.csv.gz
1242,184-hTERT,SA906aX40,184-hTERT_SA906aX40_A96183C_L2,8749,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_metrics_pdf,/juno/work/shah/isabl_data_lake/analyses/87/49/8749/results/A96183C_hmmcopy_metrics.pdf
1243,184-hTERT,SA906aX10,184-hTERT_SA906aX10_A96180B_L2,8750,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,bias,/juno/work/shah/isabl_data_lake/analyses/87/50/8750/results/A96180B_bias.tar.gz
1244,184-hTERT,SA906aX10,184-hTERT_SA906aX10_A96180B_L2,8750,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs,/juno/work/shah/isabl_data_lake/analyses/87/50/8750/results/A96180B_segs.tar.gz
1245,184-hTERT,SA906aX10,184-hTERT_SA906aX10_A96180B_L2,8750,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,reads,/juno/work/shah/isabl_data_lake/analyses/87/50/8750/results/A96180B_reads.csv.gz
1246,184-hTERT,SA906aX10,184-hTERT_SA906aX10_A96180B_L2,8750,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,params,/juno/work/shah/isabl_data_lake/analyses/87/50/8750/results/A96180B_params.csv.gz
1247,184-hTERT,SA906aX10,184-hTERT_SA906aX10_A96180B_L2,8750,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/87/50/8750/results/metadata.yaml
1248,184-hTERT,SA906aX10,184-hTERT_SA906aX10_A96180B_L2,8750,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segments,/juno/work/shah/isabl_data_lake/analyses/87/50/8750/results/A96180B_segments.csv.gz
1249,184-hTERT,SA906aX10,184-hTERT_SA906aX10_A96180B_L2,8750,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/87/50/8750/head_job.err
1250,184-hTERT,SA906aX10,184-hTERT_SA906aX10_A96180B_L2,8750,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/87/50/8750/head_job.log
1251,184-hTERT,SA906aX10,184-hTERT_SA906aX10_A96180B_L2,8750,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_data,/juno/work/shah/isabl_data_lake/analyses/87/50/8750/results/A96180B_hmmcopy_data.tar.gz
1252,184-hTERT,SA906aX10,184-hTERT_SA906aX10_A96180B_L2,8750,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,igv_segments,/juno/work/shah/isabl_data_lake/analyses/87/50/8750/results/A96180B_igv_segments.seg
1253,184-hTERT,SA906aX10,184-hTERT_SA906aX10_A96180B_L2,8750,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec,/juno/work/shah/isabl_data_lake/analyses/87/50/8750/results/A96180B_heatmap_by_ec.pdf
1254,184-hTERT,SA906aX10,184-hTERT_SA906aX10_A96180B_L2,8750,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/87/50/8750/head_job.sh
1255,184-hTERT,SA906aX10,184-hTERT_SA906aX10_A96180B_L2,8750,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,kernel_density,/juno/work/shah/isabl_data_lake/analyses/87/50/8750/results/A96180B_kernel_density.pdf
1256,184-hTERT,SA906aX10,184-hTERT_SA906aX10_A96180B_L2,8750,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,results_metadata,/juno/work/shah/isabl_data_lake/analyses/87/50/8750/results/metadata.yaml
1257,184-hTERT,SA906aX10,184-hTERT_SA906aX10_A96180B_L2,8750,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_metrics_csv,/juno/work/shah/isabl_data_lake/analyses/87/50/8750/results/A96180B_hmmcopy_metrics.csv.gz
1258,184-hTERT,SA906aX10,184-hTERT_SA906aX10_A96180B_L2,8750,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_metrics_pdf,/juno/work/shah/isabl_data_lake/analyses/87/50/8750/results/A96180B_hmmcopy_metrics.pdf
1259,184-hTERT,SA906aX30,184-hTERT_SA906aX30_A96175C_L2,8751,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,bias,/juno/work/shah/isabl_data_lake/analyses/87/51/8751/results/A96175C_bias.tar.gz
1260,184-hTERT,SA906aX30,184-hTERT_SA906aX30_A96175C_L2,8751,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs,/juno/work/shah/isabl_data_lake/analyses/87/51/8751/results/A96175C_segs.tar.gz
1261,184-hTERT,SA906aX30,184-hTERT_SA906aX30_A96175C_L2,8751,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,reads,/juno/work/shah/isabl_data_lake/analyses/87/51/8751/results/A96175C_reads.csv.gz
1262,184-hTERT,SA906aX30,184-hTERT_SA906aX30_A96175C_L2,8751,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,params,/juno/work/shah/isabl_data_lake/analyses/87/51/8751/results/A96175C_params.csv.gz
1263,184-hTERT,SA906aX30,184-hTERT_SA906aX30_A96175C_L2,8751,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/87/51/8751/results/metadata.yaml
1264,184-hTERT,SA906aX30,184-hTERT_SA906aX30_A96175C_L2,8751,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segments,/juno/work/shah/isabl_data_lake/analyses/87/51/8751/results/A96175C_segments.csv.gz
1265,184-hTERT,SA906aX30,184-hTERT_SA906aX30_A96175C_L2,8751,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/87/51/8751/head_job.err
1266,184-hTERT,SA906aX30,184-hTERT_SA906aX30_A96175C_L2,8751,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/87/51/8751/head_job.log
1267,184-hTERT,SA906aX30,184-hTERT_SA906aX30_A96175C_L2,8751,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_data,/juno/work/shah/isabl_data_lake/analyses/87/51/8751/results/A96175C_hmmcopy_data.tar.gz
1268,184-hTERT,SA906aX30,184-hTERT_SA906aX30_A96175C_L2,8751,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,igv_segments,/juno/work/shah/isabl_data_lake/analyses/87/51/8751/results/A96175C_igv_segments.seg
1269,184-hTERT,SA906aX30,184-hTERT_SA906aX30_A96175C_L2,8751,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec,/juno/work/shah/isabl_data_lake/analyses/87/51/8751/results/A96175C_heatmap_by_ec.pdf
1270,184-hTERT,SA906aX30,184-hTERT_SA906aX30_A96175C_L2,8751,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/87/51/8751/head_job.sh
1271,184-hTERT,SA906aX30,184-hTERT_SA906aX30_A96175C_L2,8751,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,kernel_density,/juno/work/shah/isabl_data_lake/analyses/87/51/8751/results/A96175C_kernel_density.pdf
1272,184-hTERT,SA906aX30,184-hTERT_SA906aX30_A96175C_L2,8751,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,results_metadata,/juno/work/shah/isabl_data_lake/analyses/87/51/8751/results/metadata.yaml
1273,184-hTERT,SA906aX30,184-hTERT_SA906aX30_A96175C_L2,8751,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_metrics_csv,/juno/work/shah/isabl_data_lake/analyses/87/51/8751/results/A96175C_hmmcopy_metrics.csv.gz
1274,184-hTERT,SA906aX30,184-hTERT_SA906aX30_A96175C_L2,8751,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_metrics_pdf,/juno/work/shah/isabl_data_lake/analyses/87/51/8751/results/A96175C_hmmcopy_metrics.pdf
1275,184-hTERT,SA906aX57,184-hTERT_SA906aX57_A96146A_L1,8752,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,bias,/juno/work/shah/isabl_data_lake/analyses/87/52/8752/results/A96146A_bias.tar.gz
1276,184-hTERT,SA906aX57,184-hTERT_SA906aX57_A96146A_L1,8752,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs,/juno/work/shah/isabl_data_lake/analyses/87/52/8752/results/A96146A_segs.tar.gz
1277,184-hTERT,SA906aX57,184-hTERT_SA906aX57_A96146A_L1,8752,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,reads,/juno/work/shah/isabl_data_lake/analyses/87/52/8752/results/A96146A_reads.csv.gz
1278,184-hTERT,SA906aX57,184-hTERT_SA906aX57_A96146A_L1,8752,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,params,/juno/work/shah/isabl_data_lake/analyses/87/52/8752/results/A96146A_params.csv.gz
1279,184-hTERT,SA906aX57,184-hTERT_SA906aX57_A96146A_L1,8752,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/87/52/8752/results/metadata.yaml
1280,184-hTERT,SA906aX57,184-hTERT_SA906aX57_A96146A_L1,8752,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segments,/juno/work/shah/isabl_data_lake/analyses/87/52/8752/results/A96146A_segments.csv.gz
1281,184-hTERT,SA906aX57,184-hTERT_SA906aX57_A96146A_L1,8752,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/87/52/8752/head_job.err
1282,184-hTERT,SA906aX57,184-hTERT_SA906aX57_A96146A_L1,8752,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/87/52/8752/head_job.log
1283,184-hTERT,SA906aX57,184-hTERT_SA906aX57_A96146A_L1,8752,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_data,/juno/work/shah/isabl_data_lake/analyses/87/52/8752/results/A96146A_hmmcopy_data.tar.gz
1284,184-hTERT,SA906aX57,184-hTERT_SA906aX57_A96146A_L1,8752,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,igv_segments,/juno/work/shah/isabl_data_lake/analyses/87/52/8752/results/A96146A_igv_segments.seg
1285,184-hTERT,SA906aX57,184-hTERT_SA906aX57_A96146A_L1,8752,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec,/juno/work/shah/isabl_data_lake/analyses/87/52/8752/results/A96146A_heatmap_by_ec.pdf
1286,184-hTERT,SA906aX57,184-hTERT_SA906aX57_A96146A_L1,8752,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/87/52/8752/head_job.sh
1287,184-hTERT,SA906aX57,184-hTERT_SA906aX57_A96146A_L1,8752,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,kernel_density,/juno/work/shah/isabl_data_lake/analyses/87/52/8752/results/A96146A_kernel_density.pdf
1288,184-hTERT,SA906aX57,184-hTERT_SA906aX57_A96146A_L1,8752,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,results_metadata,/juno/work/shah/isabl_data_lake/analyses/87/52/8752/results/metadata.yaml
1289,184-hTERT,SA906aX57,184-hTERT_SA906aX57_A96146A_L1,8752,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_metrics_csv,/juno/work/shah/isabl_data_lake/analyses/87/52/8752/results/A96146A_hmmcopy_metrics.csv.gz
1290,184-hTERT,SA906aX57,184-hTERT_SA906aX57_A96146A_L1,8752,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,hmmcopy_metrics_pdf,/juno/work/shah/isabl_data_lake/analyses/87/52/8752/results/A96146A_hmmcopy_metrics.pdf
1291,SA609,SA609X10XB02454,SA609_SA609X10XB02454_A96219B_L2,8753,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,bias,/juno/work/shah/isabl_data_lake/analyses/87/53/8753/results/A96219B_bias.tar.gz
1292,SA609,SA609X10XB02454,SA609_SA609X10XB02454_A96219B_L2,8753,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,segs,/juno/work/shah/isabl_data_lake/analyses/87/53/8753/results/A96219B_segs.tar.gz
1293,SA609,SA609X10XB02454,SA609_SA609X10XB02454_A96219B_L2,8753,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,reads,/juno/work/shah/isabl_data_lake/analyses/87/53/8753/results/A96219B_reads.csv.gz
1294,SA609,SA609X10XB02454,SA609_SA609X10XB02454_A96219B_L2,8753,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,params,/juno/work/shah/isabl_data_lake/analyses/87/53/8753/results/A96219B_params.csv.gz
1295,SA609,SA609X10XB02454,SA609_SA609X10XB02454_A96219B_L2,8753,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/87/53/8753/results/metadata.yaml
1296,SA609,SA609X10XB02454,SA609_SA609X10XB02454_A96219B_L2,8753,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,segments,/juno/work/shah/isabl_data_lake/analyses/87/53/8753/results/A96219B_segments.csv.gz
1297,SA609,SA609X10XB02454,SA609_SA609X10XB02454_A96219B_L2,8753,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/87/53/8753/head_job.err
1298,SA609,SA609X10XB02454,SA609_SA609X10XB02454_A96219B_L2,8753,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/87/53/8753/head_job.log
1299,SA609,SA609X10XB02454,SA609_SA609X10XB02454_A96219B_L2,8753,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,hmmcopy_data,/juno/work/shah/isabl_data_lake/analyses/87/53/8753/results/A96219B_hmmcopy_data.tar.gz
1300,SA609,SA609X10XB02454,SA609_SA609X10XB02454_A96219B_L2,8753,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,igv_segments,/juno/work/shah/isabl_data_lake/analyses/87/53/8753/results/A96219B_igv_segments.seg
1301,SA609,SA609X10XB02454,SA609_SA609X10XB02454_A96219B_L2,8753,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,heatmap_by_ec,/juno/work/shah/isabl_data_lake/analyses/87/53/8753/results/A96219B_heatmap_by_ec.pdf
1302,SA609,SA609X10XB02454,SA609_SA609X10XB02454_A96219B_L2,8753,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/87/53/8753/head_job.sh
1303,SA609,SA609X10XB02454,SA609_SA609X10XB02454_A96219B_L2,8753,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,kernel_density,/juno/work/shah/isabl_data_lake/analyses/87/53/8753/results/A96219B_kernel_density.pdf
1304,SA609,SA609X10XB02454,SA609_SA609X10XB02454_A96219B_L2,8753,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,hmmcopy_metrics_csv,/juno/work/shah/isabl_data_lake/analyses/87/53/8753/results/A96219B_hmmcopy_metrics.csv.gz
1305,SA609,SA609X10XB02454,SA609_SA609X10XB02454_A96219B_L2,8753,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,hmmcopy_metrics_pdf,/juno/work/shah/isabl_data_lake/analyses/87/53/8753/results/A96219B_hmmcopy_metrics.pdf
1306,SA609,SA609X9XB02360,SA609_SA609X9XB02360_A96217B_L2,8754,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,bias,/juno/work/shah/isabl_data_lake/analyses/87/54/8754/results/A96217B_bias.tar.gz
1307,SA609,SA609X9XB02360,SA609_SA609X9XB02360_A96217B_L2,8754,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,segs,/juno/work/shah/isabl_data_lake/analyses/87/54/8754/results/A96217B_segs.tar.gz
1308,SA609,SA609X9XB02360,SA609_SA609X9XB02360_A96217B_L2,8754,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,reads,/juno/work/shah/isabl_data_lake/analyses/87/54/8754/results/A96217B_reads.csv.gz
1309,SA609,SA609X9XB02360,SA609_SA609X9XB02360_A96217B_L2,8754,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,params,/juno/work/shah/isabl_data_lake/analyses/87/54/8754/results/A96217B_params.csv.gz
1310,SA609,SA609X9XB02360,SA609_SA609X9XB02360_A96217B_L2,8754,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/87/54/8754/results/metadata.yaml
1311,SA609,SA609X9XB02360,SA609_SA609X9XB02360_A96217B_L2,8754,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,segments,/juno/work/shah/isabl_data_lake/analyses/87/54/8754/results/A96217B_segments.csv.gz
1312,SA609,SA609X9XB02360,SA609_SA609X9XB02360_A96217B_L2,8754,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/87/54/8754/head_job.err
1313,SA609,SA609X9XB02360,SA609_SA609X9XB02360_A96217B_L2,8754,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/87/54/8754/head_job.log
1314,SA609,SA609X9XB02360,SA609_SA609X9XB02360_A96217B_L2,8754,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,hmmcopy_data,/juno/work/shah/isabl_data_lake/analyses/87/54/8754/results/A96217B_hmmcopy_data.tar.gz
1315,SA609,SA609X9XB02360,SA609_SA609X9XB02360_A96217B_L2,8754,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,igv_segments,/juno/work/shah/isabl_data_lake/analyses/87/54/8754/results/A96217B_igv_segments.seg
1316,SA609,SA609X9XB02360,SA609_SA609X9XB02360_A96217B_L2,8754,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,heatmap_by_ec,/juno/work/shah/isabl_data_lake/analyses/87/54/8754/results/A96217B_heatmap_by_ec.pdf
1317,SA609,SA609X9XB02360,SA609_SA609X9XB02360_A96217B_L2,8754,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/87/54/8754/head_job.sh
1318,SA609,SA609X9XB02360,SA609_SA609X9XB02360_A96217B_L2,8754,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,kernel_density,/juno/work/shah/isabl_data_lake/analyses/87/54/8754/results/A96217B_kernel_density.pdf
1319,SA609,SA609X9XB02360,SA609_SA609X9XB02360_A96217B_L2,8754,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,hmmcopy_metrics_csv,/juno/work/shah/isabl_data_lake/analyses/87/54/8754/results/A96217B_hmmcopy_metrics.csv.gz
1320,SA609,SA609X9XB02360,SA609_SA609X9XB02360_A96217B_L2,8754,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,hmmcopy_metrics_pdf,/juno/work/shah/isabl_data_lake/analyses/87/54/8754/results/A96217B_hmmcopy_metrics.pdf
1321,SA609,SA609X8XB02312,SA609_SA609X8XB02312_A96184A_L2,8755,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,bias,/juno/work/shah/isabl_data_lake/analyses/87/55/8755/results/A96184A_bias.tar.gz
1322,SA609,SA609X8XB02312,SA609_SA609X8XB02312_A96184A_L2,8755,SCDNA-HMMCOPY,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,0.6.41,segs,/juno/work/shah/isabl_data_lake/analyses/87/55/8755/results/A96184A_segs.tar.gz
