,isabl_patient_id,isabl_sample_id,isabl_aliquot_id,isabl_pk,isabl_application,isabl_version,technique_category,technique_method,technique_name,sample_category,num_targets,version,result_type,result_filepath
370,184-hTERT,SA1101bX15,184-hTERT_SA1101bX15_A96233B_L2,8848,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/88/48/8848/results/metadata.yaml
371,184-hTERT,SA1101bX15,184-hTERT_SA1101bX15_A96233B_L2,8848,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/88/48/8848/results/A96233B_QC_report.html
372,184-hTERT,SA1101bX15,184-hTERT_SA1101bX15_A96233B_L2,8848,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/88/48/8848/results/A96233B_segs_fail.tar.gz
373,184-hTERT,SA1101bX15,184-hTERT_SA1101bX15_A96233B_L2,8848,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/88/48/8848/results/A96233B_segs_pass.tar.gz
374,184-hTERT,SA1101bX15,184-hTERT_SA1101bX15_A96233B_L2,8848,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/88/48/8848/head_job.err
375,184-hTERT,SA1101bX15,184-hTERT_SA1101bX15_A96233B_L2,8848,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/88/48/8848/head_job.log
376,184-hTERT,SA1101bX15,184-hTERT_SA1101bX15_A96233B_L2,8848,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/88/48/8848/head_job.sh
377,184-hTERT,SA1101bX15,184-hTERT_SA1101bX15_A96233B_L2,8848,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/88/48/8848/results/A96233B_heatmap_by_ec_filtered.pdf
378,184-hTERT,SA1101bX50,184-hTERT_SA1101bX50_A98271A_L1,8849,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/88/49/8849/results/A98271A_metrics.csv.gz
379,184-hTERT,SA1101bX50,184-hTERT_SA1101bX50_A98271A_L1,8849,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/88/49/8849/results/metadata.yaml
380,184-hTERT,SA1101bX50,184-hTERT_SA1101bX50_A98271A_L1,8849,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/88/49/8849/results/A98271A_QC_report.html
381,184-hTERT,SA1101bX50,184-hTERT_SA1101bX50_A98271A_L1,8849,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/88/49/8849/results/A98271A_segs_fail.tar.gz
382,184-hTERT,SA1101bX50,184-hTERT_SA1101bX50_A98271A_L1,8849,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/88/49/8849/results/A98271A_segs_pass.tar.gz
383,184-hTERT,SA1101bX50,184-hTERT_SA1101bX50_A98271A_L1,8849,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/88/49/8849/head_job.err
384,184-hTERT,SA1101bX50,184-hTERT_SA1101bX50_A98271A_L1,8849,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/88/49/8849/head_job.log
385,184-hTERT,SA1101bX50,184-hTERT_SA1101bX50_A98271A_L1,8849,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/88/49/8849/head_job.sh
386,184-hTERT,SA1101bX50,184-hTERT_SA1101bX50_A98271A_L1,8849,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/88/49/8849/results/A98271A_heatmap_by_ec_filtered.pdf
387,184-hTERT,SA1101bX60,184-hTERT_SA1101bX60_A98274B_L2,8850,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/88/50/8850/results/A98274B_metrics.csv.gz
388,184-hTERT,SA1101bX60,184-hTERT_SA1101bX60_A98274B_L2,8850,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/88/50/8850/results/metadata.yaml
389,184-hTERT,SA1101bX60,184-hTERT_SA1101bX60_A98274B_L2,8850,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/88/50/8850/results/A98274B_QC_report.html
390,184-hTERT,SA1101bX60,184-hTERT_SA1101bX60_A98274B_L2,8850,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/88/50/8850/results/A98274B_segs_fail.tar.gz
391,184-hTERT,SA1101bX60,184-hTERT_SA1101bX60_A98274B_L2,8850,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/88/50/8850/results/A98274B_segs_pass.tar.gz
392,184-hTERT,SA1101bX60,184-hTERT_SA1101bX60_A98274B_L2,8850,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/88/50/8850/head_job.err
393,184-hTERT,SA1101bX60,184-hTERT_SA1101bX60_A98274B_L2,8850,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/88/50/8850/head_job.log
394,184-hTERT,SA1101bX60,184-hTERT_SA1101bX60_A98274B_L2,8850,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/88/50/8850/head_job.sh
395,184-hTERT,SA1101bX60,184-hTERT_SA1101bX60_A98274B_L2,8850,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/88/50/8850/results/A98274B_heatmap_by_ec_filtered.pdf
396,184-hTERT,SA1101bX60,184-hTERT_SA1101bX60_A98295B_L1,8851,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/88/51/8851/results/A98295B_metrics.csv.gz
397,184-hTERT,SA1101bX60,184-hTERT_SA1101bX60_A98295B_L1,8851,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/88/51/8851/results/metadata.yaml
398,184-hTERT,SA1101bX60,184-hTERT_SA1101bX60_A98295B_L1,8851,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/88/51/8851/results/A98295B_QC_report.html
399,184-hTERT,SA1101bX60,184-hTERT_SA1101bX60_A98295B_L1,8851,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/88/51/8851/results/A98295B_segs_fail.tar.gz
400,184-hTERT,SA1101bX60,184-hTERT_SA1101bX60_A98295B_L1,8851,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/88/51/8851/results/A98295B_segs_pass.tar.gz
401,184-hTERT,SA1101bX60,184-hTERT_SA1101bX60_A98295B_L1,8851,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/88/51/8851/head_job.err
402,184-hTERT,SA1101bX60,184-hTERT_SA1101bX60_A98295B_L1,8851,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/88/51/8851/head_job.log
403,184-hTERT,SA1101bX60,184-hTERT_SA1101bX60_A98295B_L1,8851,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/88/51/8851/head_job.sh
404,184-hTERT,SA1101bX60,184-hTERT_SA1101bX60_A98295B_L1,8851,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/88/51/8851/results/A98295B_heatmap_by_ec_filtered.pdf
405,SA1142,SA1142X2XB06032,SA1142_SA1142X2XB06032_A108761A_L1,8852,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/88/52/8852/results/A108761A_metrics.csv.gz
406,SA1142,SA1142X2XB06032,SA1142_SA1142X2XB06032_A108761A_L1,8852,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/88/52/8852/results/metadata.yaml
407,SA1142,SA1142X2XB06032,SA1142_SA1142X2XB06032_A108761A_L1,8852,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/88/52/8852/results/A108761A_QC_report.html
408,SA1142,SA1142X2XB06032,SA1142_SA1142X2XB06032_A108761A_L1,8852,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/88/52/8852/results/A108761A_segs_fail.tar.gz
409,SA1142,SA1142X2XB06032,SA1142_SA1142X2XB06032_A108761A_L1,8852,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/88/52/8852/results/A108761A_segs_pass.tar.gz
410,SA1142,SA1142X2XB06032,SA1142_SA1142X2XB06032_A108761A_L1,8852,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/88/52/8852/head_job.err
411,SA1142,SA1142X2XB06032,SA1142_SA1142X2XB06032_A108761A_L1,8852,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/88/52/8852/head_job.log
412,SA1142,SA1142X2XB06032,SA1142_SA1142X2XB06032_A108761A_L1,8852,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/88/52/8852/head_job.sh
413,SA1142,SA1142X2XB06032,SA1142_SA1142X2XB06032_A108761A_L1,8852,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/88/52/8852/results/A108761A_heatmap_by_ec_filtered.pdf
414,SA1142,SA1142X2XB06032,SA1142_SA1142X2XB06032_A108847A_L1,8853,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/88/53/8853/results/A108847A_metrics.csv.gz
415,SA1142,SA1142X2XB06032,SA1142_SA1142X2XB06032_A108847A_L1,8853,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/88/53/8853/results/metadata.yaml
416,SA1142,SA1142X2XB06032,SA1142_SA1142X2XB06032_A108847A_L1,8853,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/88/53/8853/results/A108847A_QC_report.html
417,SA1142,SA1142X2XB06032,SA1142_SA1142X2XB06032_A108847A_L1,8853,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/88/53/8853/results/A108847A_segs_fail.tar.gz
418,SA1142,SA1142X2XB06032,SA1142_SA1142X2XB06032_A108847A_L1,8853,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/88/53/8853/results/A108847A_segs_pass.tar.gz
419,SA1142,SA1142X2XB06032,SA1142_SA1142X2XB06032_A108847A_L1,8853,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/88/53/8853/head_job.err
420,SA1142,SA1142X2XB06032,SA1142_SA1142X2XB06032_A108847A_L1,8853,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/88/53/8853/head_job.log
421,SA1142,SA1142X2XB06032,SA1142_SA1142X2XB06032_A108847A_L1,8853,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/88/53/8853/head_job.sh
422,SA1142,SA1142X2XB06032,SA1142_SA1142X2XB06032_A108847A_L1,8853,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/88/53/8853/results/A108847A_heatmap_by_ec_filtered.pdf
423,SA1142,SA1142X2XB09021,SA1142_SA1142X2XB09021_A95700B_L2,8854,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/88/54/8854/results/A95700B_metrics.csv.gz
424,SA1142,SA1142X2XB09021,SA1142_SA1142X2XB09021_A95700B_L2,8854,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/88/54/8854/results/metadata.yaml
425,SA1142,SA1142X2XB09021,SA1142_SA1142X2XB09021_A95700B_L2,8854,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/88/54/8854/results/A95700B_QC_report.html
426,SA1142,SA1142X2XB09021,SA1142_SA1142X2XB09021_A95700B_L2,8854,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/88/54/8854/results/A95700B_segs_fail.tar.gz
427,SA1142,SA1142X2XB09021,SA1142_SA1142X2XB09021_A95700B_L2,8854,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/88/54/8854/results/A95700B_segs_pass.tar.gz
428,SA1142,SA1142X2XB09021,SA1142_SA1142X2XB09021_A95700B_L2,8854,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/88/54/8854/head_job.err
429,SA1142,SA1142X2XB09021,SA1142_SA1142X2XB09021_A95700B_L2,8854,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/88/54/8854/head_job.log
430,SA1142,SA1142X2XB09021,SA1142_SA1142X2XB09021_A95700B_L2,8854,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/88/54/8854/head_job.sh
431,SA1142,SA1142X2XB09021,SA1142_SA1142X2XB09021_A95700B_L2,8854,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/88/54/8854/results/A95700B_heatmap_by_ec_filtered.pdf
432,SA1162,SA1162SA,SA1162_SA1162SA_A95668A_L1,8855,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/88/55/8855/results/A95668A_metrics.csv.gz
433,SA1162,SA1162SA,SA1162_SA1162SA_A95668A_L1,8855,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/88/55/8855/results/metadata.yaml
434,SA1162,SA1162SA,SA1162_SA1162SA_A95668A_L1,8855,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/88/55/8855/results/A95668A_QC_report.html
435,SA1162,SA1162SA,SA1162_SA1162SA_A95668A_L1,8855,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/88/55/8855/results/A95668A_segs_fail.tar.gz
436,SA1162,SA1162SA,SA1162_SA1162SA_A95668A_L1,8855,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/88/55/8855/results/A95668A_segs_pass.tar.gz
437,SA1162,SA1162SA,SA1162_SA1162SA_A95668A_L1,8855,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/88/55/8855/head_job.err
438,SA1162,SA1162SA,SA1162_SA1162SA_A95668A_L1,8855,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/88/55/8855/head_job.log
439,SA1162,SA1162SA,SA1162_SA1162SA_A95668A_L1,8855,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/88/55/8855/head_job.sh
440,SA1162,SA1162SA,SA1162_SA1162SA_A95668A_L1,8855,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/88/55/8855/results/A95668A_heatmap_by_ec_filtered.pdf
441,SA1162,SA1162SA,SA1162_SA1162SA_A96142B_L1,8856,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/88/56/8856/results/A96142B_metrics.csv.gz
442,SA1162,SA1162SA,SA1162_SA1162SA_A96142B_L1,8856,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/88/56/8856/results/metadata.yaml
443,SA1162,SA1162SA,SA1162_SA1162SA_A96142B_L1,8856,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/88/56/8856/results/A96142B_QC_report.html
444,SA1162,SA1162SA,SA1162_SA1162SA_A96142B_L1,8856,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/88/56/8856/results/A96142B_segs_fail.tar.gz
445,SA1162,SA1162SA,SA1162_SA1162SA_A96142B_L1,8856,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/88/56/8856/results/A96142B_segs_pass.tar.gz
446,SA1162,SA1162SA,SA1162_SA1162SA_A96142B_L1,8856,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/88/56/8856/head_job.err
447,SA1162,SA1162SA,SA1162_SA1162SA_A96142B_L1,8856,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/88/56/8856/head_job.log
448,SA1162,SA1162SA,SA1162_SA1162SA_A96142B_L1,8856,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/88/56/8856/head_job.sh
449,SA1162,SA1162SA,SA1162_SA1162SA_A96142B_L1,8856,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/88/56/8856/results/A96142B_heatmap_by_ec_filtered.pdf
450,SA1162,SA1162SA,SA1162_SA1162SA_A96154A_L5,8857,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/88/57/8857/results/A96154A_metrics.csv.gz
451,SA1162,SA1162SA,SA1162_SA1162SA_A96154A_L5,8857,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/88/57/8857/results/metadata.yaml
452,SA1162,SA1162SA,SA1162_SA1162SA_A96154A_L5,8857,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/88/57/8857/results/A96154A_QC_report.html
453,SA1162,SA1162SA,SA1162_SA1162SA_A96154A_L5,8857,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/88/57/8857/results/A96154A_segs_fail.tar.gz
454,SA1162,SA1162SA,SA1162_SA1162SA_A96154A_L5,8857,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/88/57/8857/results/A96154A_segs_pass.tar.gz
455,SA1162,SA1162SA,SA1162_SA1162SA_A96154A_L5,8857,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/88/57/8857/head_job.err
456,SA1162,SA1162SA,SA1162_SA1162SA_A96154A_L5,8857,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/88/57/8857/head_job.log
457,SA1162,SA1162SA,SA1162_SA1162SA_A96154A_L5,8857,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_script,/juno/work/shah/isabl_data_lake/analyses/88/57/8857/head_job.sh
458,SA1162,SA1162SA,SA1162_SA1162SA_A96154A_L5,8857,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,heatmap_by_ec_filtered,/juno/work/shah/isabl_data_lake/analyses/88/57/8857/results/A96154A_heatmap_by_ec_filtered.pdf
459,SA1162,SA1162SB,SA1162_SA1162SB_A95628A_L2,8858,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metrics,/juno/work/shah/isabl_data_lake/analyses/88/58/8858/results/A95628A_metrics.csv.gz
460,SA1162,SA1162SB,SA1162_SA1162SB_A95628A_L2,8858,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,metadata,/juno/work/shah/isabl_data_lake/analyses/88/58/8858/results/metadata.yaml
461,SA1162,SA1162SB,SA1162_SA1162SB_A95628A_L2,8858,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,qc_report,/juno/work/shah/isabl_data_lake/analyses/88/58/8858/results/A95628A_QC_report.html
462,SA1162,SA1162SB,SA1162_SA1162SB_A95628A_L2,8858,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_fail,/juno/work/shah/isabl_data_lake/analyses/88/58/8858/results/A95628A_segs_fail.tar.gz
463,SA1162,SA1162SB,SA1162_SA1162SB_A95628A_L2,8858,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,segs_pass,/juno/work/shah/isabl_data_lake/analyses/88/58/8858/results/A95628A_segs_pass.tar.gz
464,SA1162,SA1162SB,SA1162_SA1162SB_A95628A_L2,8858,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_err,/juno/work/shah/isabl_data_lake/analyses/88/58/8858/head_job.err
465,SA1162,SA1162SB,SA1162_SA1162SB_A95628A_L2,8858,SCDNA-ANNOTATION,0.0.1,DNA,DLP,Single Cell DNA Seq,TUMOR,1,v0.6.41,command_log,/juno/work/shah/isabl_data_lake/analyses/88/58/8858/head_job.log
